Size of the array, Time taken
82100, 0.009748
82200, 0.010237
82300, 0.011008
82400, 0.009744
82500, 0.009745
82600, 0.009884
82700, 0.009662
82800, 0.009885
82900, 0.009789
83000, 0.009948
83100, 0.009774
83200, 0.009958
83300, 0.009919
83400, 0.011578
83500, 0.01029
83600, 0.011336
83700, 0.013224
83800, 0.010474
83900, 0.010766
84000, 0.010771
84100, 0.010213
84200, 0.010321
84300, 0.011104
84400, 0.010254
84500, 0.010027
84600, 0.01022
84700, 0.010468
84800, 0.009898
84900, 0.010007
85000, 0.010579
85100, 0.009941
85200, 0.01012
85300, 0.010796
85400, 0.012337
85500, 0.011013
85600, 0.010639
85700, 0.010685
85800, 0.011137
85900, 0.011666
86000, 0.011123
86100, 0.011313
86200, 0.012146
86300, 0.011316
86400, 0.01061
86500, 0.01062
86600, 0.01057
86700, 0.010637
86800, 0.010272
86900, 0.010522
87000, 0.010346
87100, 0.010716
87200, 0.013176
87300, 0.01105
87400, 0.014542
87500, 0.015626
87600, 0.015451
87700, 0.011543
87800, 0.011211
87900, 0.011846
88000, 0.011316
88100, 0.011134
88200, 0.010658
88300, 0.010645
88400, 0.010665
88500, 0.010744
88600, 0.010537
88700, 0.011233
88800, 0.010725
88900, 0.01372
89000, 0.014069
89100, 0.013017
89200, 0.01602
89300, 0.015988
89400, 0.015511
89500, 0.012532
89600, 0.01293
89700, 0.016368
89800, 0.015976
89900, 0.011258
90000, 0.011695
90100, 0.01443
90200, 0.010735
90300, 0.011309
90400, 0.013675
90500, 0.01306
90600, 0.01404
90700, 0.013783
90800, 0.011623
90900, 0.012722
91000, 0.011643
91100, 0.011985
91200, 0.015888
91300, 0.016037
91400, 0.016216
91500, 0.016081
91600, 0.016005
91700, 0.015991
91800, 0.015619
91900, 0.016195
92000, 0.016269
92100, 0.015866
92200, 0.016256
92300, 0.016537
92400, 0.016503
92500, 0.016398
92600, 0.016701
92700, 0.016497
92800, 0.01275
92900, 0.01123
93000, 0.011076
93100, 0.012061
93200, 0.01224
93300, 0.014331
93400, 0.013283
93500, 0.013817
93600, 0.011877
93700, 0.013036
93800, 0.012524
93900, 0.011981
94000, 0.011834
94100, 0.01136
94200, 0.011221
94300, 0.011344
94400, 0.011932
94500, 0.011459
94600, 0.01139
94700, 0.011337
94800, 0.014225
94900, 0.012506
95000, 0.01237
95100, 0.013289
95200, 0.013678
95300, 0.013042
95400, 0.013341
95500, 0.016598
95600, 0.016884
95700, 0.017085
95800, 0.016753
95900, 0.016831
96000, 0.016544
96100, 0.016653
96200, 0.015998
96300, 0.016405
96400, 0.016581
96500, 0.016344
96600, 0.016641
96700, 0.016108
96800, 0.016655
96900, 0.016899
97000, 0.016716
97100, 0.016774
97200, 0.01651
97300, 0.016626
97400, 0.016086
97500, 0.016501
97600, 0.016571
97700, 0.016404
97800, 0.016452
97900, 0.016744
98000, 0.01719
98100, 0.017206
98200, 0.017795
98300, 0.017079
98400, 0.017274
98500, 0.017406
98600, 0.017454
98700, 0.017589
98800, 0.017729
98900, 0.018016
99000, 0.018188
99100, 0.017775
99200, 0.016773
99300, 0.013705
99400, 0.012347
99500, 0.012223
99600, 0.012009
99700, 0.013394
99800, 0.012444
99900, 0.013638
