Size of the array, Time taken
62900, 0.003412
63000, 0.003471
63100, 0.003523
63200, 0.003636
63300, 0.003499
63400, 0.003467
63500, 0.003503
63600, 0.003775
63700, 0.003527
63800, 0.003475
63900, 0.00352
64000, 0.003569
64100, 0.00376
64200, 0.003508
64300, 0.003523
64400, 0.003568
64500, 0.003527
64600, 0.003635
64700, 0.003542
64800, 0.003545
64900, 0.003567
65000, 0.003629
65100, 0.003616
65200, 0.003566
65300, 0.003579
65400, 0.003593
65500, 0.003672
65600, 0.003594
65700, 0.003602
65800, 0.003597
65900, 0.003643
66000, 0.003661
66100, 0.003634
66200, 0.003669
66300, 0.003638
66400, 0.00368
66500, 0.003653
66600, 0.00366
66700, 0.003667
66800, 0.003699
66900, 0.003804
67000, 0.003784
67100, 0.003694
67200, 0.003701
67300, 0.00418
67400, 0.003707
67500, 0.00371
67600, 0.003819
67700, 0.004061
67800, 0.003764
67900, 0.003805
68000, 0.003778
68100, 0.00411
68200, 0.003802
68300, 0.003752
68400, 0.003785
68500, 0.003947
68600, 0.003984
68700, 0.003827
68800, 0.003776
68900, 0.003816
69000, 0.004239
69100, 0.003859
69200, 0.003808
69300, 0.00403
69400, 0.003904
69500, 0.003796
69600, 0.003828
69700, 0.003839
69800, 0.003849
69900, 0.003881
70000, 0.00382
70100, 0.003834
70200, 0.003834
70300, 0.003934
70400, 0.003852
70500, 0.003851
70600, 0.003873
70700, 0.003892
70800, 0.003886
70900, 0.003871
71000, 0.003877
71100, 0.003898
71200, 0.003944
71300, 0.003897
71400, 0.003892
71500, 0.003906
71600, 0.0039
71700, 0.003905
71800, 0.003988
71900, 0.003934
72000, 0.003928
72100, 0.004582
72200, 0.003951
72300, 0.003963
72400, 0.004149
72500, 0.003963
72600, 0.003955
72700, 0.00404
72800, 0.004215
72900, 0.003978
73000, 0.004025
73100, 0.004024
73200, 0.004274
73300, 0.003994
73400, 0.00399
73500, 0.004066
73600, 0.004285
73700, 0.004008
73800, 0.004078
73900, 0.004054
74000, 0.004252
74100, 0.004083
74200, 0.004038
74300, 0.0041
74400, 0.004267
74500, 0.004062
74600, 0.004061
74700, 0.004106
74800, 0.00415
74900, 0.004081
75000, 0.004086
75100, 0.004093
75200, 0.004174
75300, 0.00411
75400, 0.00411
75500, 0.004134
75600, 0.004147
75700, 0.004132
75800, 0.004142
75900, 0.004158
76000, 0.004452
76100, 0.004166
76200, 0.00416
76300, 0.004169
76400, 0.004195
76500, 0.004183
76600, 0.004182
76700, 0.004198
76800, 0.004205
76900, 0.0042
77000, 0.004412
77100, 0.004326
77200, 0.004388
77300, 0.00454
77400, 0.004255
77500, 0.004846
77600, 0.004339
77700, 0.004238
77800, 0.004656
77900, 0.004443
78000, 0.004656
78100, 0.004322
78200, 0.004368
78300, 0.004671
78400, 0.004293
78500, 0.004472
78600, 0.004591
78700, 0.00431
78800, 0.004389
78900, 0.00436
79000, 0.004823
79100, 0.004332
79200, 0.00433
79300, 0.004397
79400, 0.004394
79500, 0.004394
79600, 0.004357
79700, 0.004355
79800, 0.004464
79900, 0.00436
80000, 0.004364
80100, 0.004388
80200, 0.004377
80300, 0.004398
80400, 0.004387
